2	5	5	5	85	0.69189	30	1	4	1	1	15	457
2	5	5	6	86	0.58764	30	2	1	1	1	88	79
2	5	5	7	87	0.2413	30	1	3	1	1	56	288
2	5	5	8	88	0.29868	30	1	4	0	1	40	444
2	5	5	9	89	0.20866	30	1	1	0	1	57	443
2	5	5	10	90	0.14354	30	2	4	1	1	102	57
2	5	5	11	91	2.6233	30	1	2	1	1	15	285
2	5	5	12	92	0.37161	30	1	3	0	1	67	295
2	5	5	13	93	0.12667	30	1	3	0	1	63	315
2	5	5	14	94	0.27889	30	2	4	1	1	96	180
2	5	5	15	95	0.25879	30	2	3	0	1	76	223
2	5	5	16	96	0.22366	30	2	3	1	1	73	228
2	5	5	17	97	0.16004	30	1	4	1	1	44	460
2	5	5	18	98	0.24972	30	1	2	1	1	38	342
2	5	5	19	99	0.10593	30	2	4	0	1	109	86
2	5	5	20	100	1.2421	30	1	1	0	1	68	456
2	6	6	1	101	0.48454	65	1	4	0	1	32	499
2	6	6	2	102	2.6697	65	1	3	0	1	66	334
2	6	6	3	103	0.40513	65	1	2	0	1	41	310
2	6	6	4	104	0.28441	65	2	3	1	1	82	219
2	6	6	5	105	0.19232	65	1	4	0	1	15	362
2	6	6	6	106	0.27159	65	2	3	1	1	75	202
2	6	6	7	107	0.20205	65	2	3	0	1	77	242
2	6	6	8	108	0.26848	65	2	4	1	1	111	136
2	6	6	9	109	0.15687	65	1	3	1	1	63	295
2	6	6	10	110	0.27351	65	1	3	0	1	62	337
2	6	6	11	111	0.85151	65	2	4	1	1	115	171
2	6	6	12	112	0.75017	65	1	2	0	1	40	337
2	6	6	13	113	0.83706	65	1	2	0	1	18	341
2	6	6	14	114	0.62321	65	1	4	0	1	13	445
2	6	6	15	115	0.4866	65	2	4	1	1	92	117
2	6	6	16	116	0.79847	65	1	4	0	1	39	414
2	6	6	17	117	0.42097	65	1	2	0	1	31	317
2	6	6	18	118	0.50828	65	1	2	1	1	12	293
2	6	6	19	119	0.43664	65	1	4	0	1	18	380
2	6	6	20	120	0.65755	65	2	4	1	1	111	198
2	7	7	1	121	1.7808	40	2	1	0	1	80	173
2	7	7	2	122	0.77891	40	1	4	0	1	40	414
2	7	7	3	123	0.82277	40	1	2	0	1	40	317
2	7	7	4	124	0.53548	40	1	4	0	1	28	465
2	7	7	5	125	0.47307	40	2	3	0	1	81	202
2	7	7	6	126	0.45007	40	1	4	0	1	14	491
2	7	7	7	127	0.42185	40	2	2	1	1	112	240
2	7	7	8	128	0.51976	40	2	4	1	1	116	138
2	7	7	9	129	0.42545	40	2	4	1	1	121	83
2	7	7	10	130	0.36668	40	1	4	0	1	40	393
2	7	7	11	131	0.3984	40	2	2	1	1	96	223
2	7	7	12	132	0.47209	40	1	4	0	1	45	379
2	7	7	13	133	0.33991	40	2	4	1	1	107	90
2	7	7	14	134	0.26693	40	2	3	0	1	83	251
2	7	7	15	135	0.22875	40	2	3	1	1	75	272
2	7	7	16	136	0.34678	40	2	4	0	1	93	126
2	7	7	17	137	1.8324	40	1	3	0	1	56	312
2	7	7	18	138	0.33198	40	2	4	1	1	110	163
2	7	7	19	139	0.23238	40	1	2	0	1	36	290
2	7	7	20	140	0.13477	40	1	4	0	1	11	477
2	8	8	1	141	2.2632	35	2	4	0	1	108	115
2	8	8	2	142	0.47167	35	1	4	1	1	21	405
2	8	8	3	143	0.33842	35	2	2	0	1	101	221
2	8	8	4	144	0.38934	35	1	3	0	1	67	311
2	8	8	5	145	0.27588	35	2	2	0	1	97	208
2	8	8	6	146	0.065034	35	2	4	0	1	117	180
2	8	8	7	147	1.504	35	2	3	0	1	79	235
2	8	8	8	148	0.34079	35	1	3	0	1	59	329
2	8	8	9	149	0.28	35	1	3	1	1	65	282
2	8	8	10	150	0.26442	35	1	3	1	1	52	312
2	8	8	11	151	0.2817	35	2	3	0	1	88	211
2	8	8	12	152	0.29094	35	1	4	1	1	24	353
2	8	8	13	153	0.2538	35	1	4	0	1	23	384
2	8	8	14	154	0.24637	35	2	4	1	1	126	83
2	8	8	15	155	1.2845	35	2	4	1	1	92	51
2	8	8	16	156	1.7246	35	2	4	0	1	107	93
2	8	8	17	157	0.21703	35	2	3	1	1	71	212
2	8	8	18	158	0.1965	35	2	4	1	1	101	186
2	8	8	19	159	0.18619	35	2	3	0	1	79	235
2	8	8	20	160	0.2179	35	2	3	1	1	87	246
2	9	9	1	161	0.26574	45	1	4	1	1	17	434
2	9	9	2	162	0.60292	45	2	4	0	1	121	99
2	9	9	3	163	0.85997	45	1	4	0	1	37	423
2	9	9	4	164	0.58734	45	2	3	0	1	87	202
2	9	9	5	165	0.73968	45	1	4	1	1	11	441
2	9	9	6	166	0.47997	45	2	3	0	1	78	235
2	9	9	7	167	0.52706	45	2	4	1	1	130	62
2	9	9	8	168	0.38389	45	1	1	1	1	57	472
2	9	9	9	169	0.43872	45	2	3	0	1	74	227
2	9	9	10	170	0.3983	45	2	4	1	1	122	153
2	9	9	11	171	0.36638	45	2	4	0	1	115	105
2	9	9	12	172	0.2421	45	1	4	0	1	39	370
2	9	9	13	173	0.30558	45	2	2	0	1	103	230
2	9	9	14	174	0.27511	45	2	2	1	1	119	247
2	9	9	15	175	0.25698	45	2	4	1	1	95	53
2	9	9	16	176	0.44476	45	2	3	0	1	82	243
2	9	9	17	177	0.44993	45	2	2	0	1	118	260
2	9	9	18	178	0.23605	45	2	3	0	1	80	273
2	9	9	19	179	0.37235	45	1	4	0	1	25	456
2	9	9	20	180	0.29877	45	1	4	1	1	29	454
2	10	10	1	181	5.9886	40	2	3	1	1	89	235
2	10	10	2	182	1.1276	40	1	4	0	1	26	441
2	10	10	3	183	0.49572	40	2	3	0	1	80	224
2	10	10	4	184	0.66999	40	1	2	0	1	26	313
2	10	10	5	185	0.55567	40	2	3	1	1	88	211
2	10	10	6	186	0.61248	40	1	3	0	1	60	310
2	10	10	7	187	0.4489	40	1	4	0	1	19	492
2	10	10	8	188	0.69108	40	2	3	1	1	72	223
2	10	10	9	189	0.88826	40	2	3	1	1	78	239
2	10	10	10	190	0.84139	40	1	4	0	1	33	445
2	10	10	11	191	0.81802	40	1	4	0	1	44	491
2	10	10	12	192	0.89346	40	2	4	1	1	112	137
2	10	10	13	193	1.5848	40	2	2	1	1	95	212
2	10	10	14	194	0.69429	40	1	1	0	1	66	376
2	10	10	15	195	0.73646	40	2	2	1	1	123	233
2	10	10	16	196	1.3452	40	1	1	0	1	60	498
2	10	10	17	197	0.81101	40	1	3	0	1	56	314
2	10	10	18	198	0.60905	40	2	3	1	1	80	249
2	10	10	19	199	0.81693	40	1	4	0	1	22	493
2	10	10	20	200	1.0902	40	2	3	1	1	77	213
2	11	11	20	201	1.0902	45	2	3	1	1	77	213
